dataset_name,n_components,rmse_cv_global,mae_cv_global,q2_cv_global,r2_cv_global,fold_rmse_mean,fold_rmse_sd,fold_rmse_se,fold_mae_mean,fold_r2_mean,is_best_rmse,is_one_se_choice
sensitivity_remove_constant_all_near_constant,3,0.9466421627285155,0.7489430688272045,0.5572406435613784,0.5572406435613784,0.945768961177869,0.04576710404880949,0.020467671157288772,0.7489557916584929,0.5565430433888517,False,False
sensitivity_remove_constant_all_near_constant,4,0.9255845237374957,0.7175734929296294,0.5767195318694198,0.5767195318694198,0.9243839919140747,0.05300173052611776,0.023703094476305,0.7175918255007098,0.5759719706890386,False,False
sensitivity_remove_constant_all_near_constant,5,0.9152576113402481,0.7050184515698461,0.5861120728666631,0.5861120728666631,0.9144469509026726,0.04318056509226936,0.019310935770633753,0.7050309168258708,0.5852799733461419,False,False
sensitivity_remove_constant_all_near_constant,6,0.8962866540374081,0.6891415620626192,0.6030919388134847,0.6030919388134847,0.8956549226670456,0.03758400434618619,0.01680807771694397,0.689148089955604,0.6022877452766467,False,False
sensitivity_remove_constant_all_near_constant,7,0.8993554187912706,0.6778307940476238,0.6003693664599714,0.6003693664599714,0.8979428611733604,0.05620210790175707,0.025134346749421378,0.6778378157511915,0.5998215968911456,False,False
sensitivity_remove_constant_all_near_constant,8,0.8963038152356931,0.6770225803755675,0.6030767394726994,0.6030767394726994,0.8944119479608414,0.06486489820527107,0.029008464348118043,0.6770224219331433,0.6026399815776042,False,False
sensitivity_remove_constant_all_near_constant,9,0.9012580110588234,0.6731192132069661,0.5986767355305682,0.5986767355305682,0.8972485361386464,0.094574866591676,0.04229516613239227,0.673110392687851,0.5985503595709529,False,False
sensitivity_remove_constant_all_near_constant,10,0.8972504920100313,0.6678412998575742,0.6022378353790085,0.6022378353790085,0.8937359714420863,0.08840170733488152,0.039534445385567364,0.6678394842947437,0.6019933690917076,False,False
sensitivity_remove_constant_all_near_constant,11,0.9132763127398401,0.6658851034096098,0.5879020563139137,0.5879020563139137,0.9083649642795972,0.10541706540039485,0.04714394484476479,0.6658833081715306,0.5879428489269525,False,False
sensitivity_remove_constant_all_near_constant,12,0.9083265719427916,0.6620718914866575,0.5923568974602411,0.5923568974602411,0.9039434793576249,0.09932712858655907,0.044420442305881734,0.6620708811188775,0.5923358655459048,False,False
sensitivity_remove_constant_all_near_constant,13,0.9042083963937751,0.6586240811188592,0.5960448668672017,0.5960448668672017,0.8997606607992376,0.09982715914164926,0.044644062768283456,0.6586230220867672,0.5960155518096885,False,False
