descriptor,PLS1_corr_loading,PLS2_corr_loading,PLS3_corr_loading,PLS4_corr_loading,PLS5_corr_loading,PLS6_corr_loading,PLS7_corr_loading,PLS8_corr_loading,PLS9_corr_loading,PLS10_corr_loading,PLS11_corr_loading,PLS12_corr_loading,PLS13_corr_loading,PLS14_corr_loading,PLS15_corr_loading,PLS16_corr_loading,PLS17_corr_loading,PLS18_corr_loading,PLS19_corr_loading,PLS20_corr_loading
VCH-4,0.07868820272189485,-0.04704080593658407,0.012843119653705612,0.12319734306767502,-0.07568471907980309,-0.032153551943770474,-0.06773860152108971,-0.14728074811287897,0.04245462706929278,-0.23094281316531134,0.053350690919397044,-0.13419438348430032,-0.05041964425187907,-0.09605467918406138,-0.047392645745655784,0.06078510017108093,-0.15452068390780907,0.015970410947208833,0.11009499524370985,-0.04177992874155278
VCH-5,0.117352733697687,0.18186169168731828,-0.2749824024352806,0.3061468339952995,-0.2489775269604384,-0.02771875805118855,-0.0013997240768587672,0.14227280444827642,0.13003984266263374,-0.21272997066574187,-0.09618540647951865,0.07981389384885688,-0.06982685544614577,0.16894989483429998,0.09418657190240502,0.18625643508672535,-0.14827092805302927,-0.13137488822351498,-0.017654925650717815,-0.01998544371140121
VCH-6,0.45624104491552225,0.08401609398527672,-0.36011147922420433,0.3728063352448831,-0.03016499880668583,-0.036763601484767865,-0.13196659526805218,0.16058816355027786,0.24016336211823297,-0.2524457570067305,-0.18497577203352317,0.014084130106373497,-0.006685546663849357,0.05158114718489935,0.06448467800219031,0.21123840410311912,-0.15214028455412545,-0.11435408730778993,-0.043152098367772236,-0.017293195463480616
VCH-7,0.32147136246255403,0.10816058685960568,-0.3107800831483755,0.476596630475461,0.15953109903348833,0.009251935745377518,-0.22239706030990053,0.29195279923511674,0.29504859865092137,-0.2018831461393967,-0.1962351094608147,0.010077299960511566,0.054707699323798736,0.03907413964683085,0.09875106017810344,0.19912936090830588,-0.15387712701610665,-0.08980430051122695,-0.03138530826427707,0.006631596859998897
SC-3,0.535003575415902,0.5470986165854145,0.23102001212535736,-0.06783660008924544,-0.03571186963344296,0.11249627576114633,-0.30205540387618585,0.35189291633838965,0.06848942710801594,0.10128819243151395,-0.005577811868885434,0.042304076456768015,-0.021858520839427048,0.0829335414411903,-0.09096890186632439,-0.0007689164996708609,-0.08414981889419992,-0.03178855558743418,0.042226003306377866,0.025667384848458055
SC-4,0.0547081384880034,0.28187400735702023,0.0005210862010044042,0.18108355718686764,0.07657918142874204,0.15010539473760914,-0.545161147246975,0.3839980592900119,-0.0018306245130819338,0.1350703214724061,0.03446767888467001,0.09091543177575158,-0.07962577777223914,0.10439739761661158,-0.1903546859480617,-0.08220958818971037,-0.0933480034050529,-0.11113459415049635,-0.025554539103245146,0.02077555176454754
SC-5,0.16808359930869968,0.3652542462992188,0.01631939075398778,0.15579859054424505,0.3125730821827502,0.11485508012842531,-0.4207276150392304,0.4297208154988732,0.10683312384222551,0.06411868328256978,-0.09841671688734127,0.17743544317526674,-0.01731529134507661,0.018528178163342478,-0.05209163290409917,0.0008738125319938626,-0.15021891583410518,-0.0080940260276672,-0.06704531371883923,0.049636527374069844
SC-6,0.05160097369106329,0.15693221474697566,-0.10651211567994685,0.24100223070628723,0.3230418006524818,0.15768649707855376,-0.45777790523400747,0.3195305269024832,0.011222819889622372,-0.02493928132670159,-0.06871791860006891,0.14619211140897226,-0.04693915275985765,0.09650009336832624,-0.17267625059000188,-0.12386341845883207,-0.15979153513531932,-0.04792512517439923,-0.09228718401692668,0.07040109443008435
VC-3,0.5404040654744346,0.4652787701757821,0.016751481439117737,0.34136170924798187,0.23884298699105347,0.12796523897208353,-0.15091156233004316,0.2347078757831,0.08622294864519915,0.0558071909150516,-0.04046596106383954,0.07366685256899749,0.04909112150576087,0.17186284651142106,-0.020933114596652896,0.0692217491329745,-0.12642725622526643,-0.03984172712132534,0.10001101779064366,0.002579796254470827
VC-4,0.06579684744337923,0.2885284908930318,-0.05859150874049928,0.39418325622586836,0.4390141398255941,0.07255978517330258,-0.24610339195773226,0.31257448789853703,0.12201195206306639,0.08471615423084419,0.07369863309201301,0.09807798039722612,0.04292074179100301,0.13293890027646094,-0.0018514207342411489,-0.05928958664300431,-0.021215382805973834,-0.08871859467659497,0.06783209191953274,-0.03119944963343014
VC-5,0.28206077907150284,0.14860672929881624,-0.1451564818777526,0.42761267565016486,0.4505667601746681,0.18826076327306174,-0.3072576027335602,0.2896333608297608,0.15274928986556222,-0.08305131377118061,-0.1330737576876649,0.12663862327745293,0.06889747282494212,0.11022599882961052,-0.043272661739817066,0.09269083122887645,-0.1188332848298948,-0.04930942342580112,0.020672901287900215,-0.001524958045313519
VC-6,0.06383041559798718,0.11452164988098633,-0.1760492636549402,0.34624169849147945,0.5557185504949143,0.15363511015539003,-0.29313762546478744,0.2842886255961149,0.12020058634551667,-0.1267555816803711,-0.03656046372337247,0.1326365711221792,0.059235572374371555,0.09515074191271815,-0.08213081131051707,-0.06498869996254743,-0.05822219204994782,-0.06452848996922533,0.003393995613672078,-0.006867616752696582
SPC-4,0.5907594926093949,0.47490936589726274,0.03320301428238174,0.041767317754656856,0.13446593060890968,0.07340433277781362,-0.30232640445173364,0.40049143864431846,0.17234153192243248,0.02559835389961557,-0.07378305142164063,0.1254180612018503,-0.012858453696938568,-0.005554322896860637,-0.0036926337798662873,0.048283745714297485,-0.1019470308659874,-0.0031344092912812148,0.008981387498907213,0.025287017435528743
SPC-5,0.5681182680772924,0.3881250705998563,-0.09802889563769646,0.06837784659886512,0.14069740303878697,0.06037637505647129,-0.31121169313911917,0.48293685784210044,0.22178597025387153,0.013638209145972087,-0.05983590690410405,0.072571690597252,-0.015453749541098783,-0.05159335304691376,0.05365526087716506,0.06595871551617861,-0.05514706919251888,0.01485570929006241,0.024392314705817732,0.032994586890276234
SPC-6,0.5718515796896343,0.3213822550885079,-0.07161274229067441,0.06737031162121594,0.14273906092745528,0.058094553926944195,-0.3027424751806182,0.5014047516380948,0.23372434992399416,0.04047228684273201,-0.041170936530623536,0.035029812894615174,-0.016812329444171825,-0.07184582597289686,0.08580988998474834,0.07280174145246146,-0.032118342253647666,0.043093317911784196,0.03664414943895954,0.033114816392797335
VPC-4,0.5442491884724413,0.2754828055321856,-0.14556698233314527,0.4575915645261884,0.3132936739713024,0.1457511399124231,-0.24906925807604324,0.24055340328884667,0.15547742674305667,-0.07213971798658561,-0.11841158658945695,0.10096508933561549,0.05624127698769784,0.088122536329761,0.01200332816193119,0.1265403439443079,-0.12303955867213814,-0.044180439753228606,0.045298265418883356,-0.004891574455520016
VPC-5,0.4906741796994552,0.21528614743690724,-0.19173728821174546,0.5068013123114425,0.3399119543711096,0.13595626000356908,-0.26848208553463776,0.26521645291950363,0.1769278218960265,-0.08462785898640536,-0.11774008043766217,0.06903744348020585,0.0731267055346314,0.05706118331714344,0.03918218087739465,0.12100109058169216,-0.09623581175864718,-0.04915186391982858,0.03981394542696605,-0.001840484673547812
VPC-6,0.4675649927157351,0.1777705786849483,-0.1932688965514622,0.5110691715748644,0.3545934840312702,0.14511785542169173,-0.2824409032785287,0.27254233577001324,0.18599843727002302,-0.08190423133140907,-0.12112829311416362,0.041847173168429626,0.07593327104098525,0.04121916428331316,0.0511539696132951,0.1160257614575859,-0.08969987880095519,-0.034951966975026526,0.04785733892623569,0.0032683498833410967
SP-0,0.8217044085793036,0.5088587283580538,0.11055876557789532,-0.14994390301927524,-0.09695768116504129,-0.026596497211490534,0.0021747219760750187,-0.0007381373385475571,-0.030229546542740026,0.025943092574457288,0.023681772094123428,-0.0008369195786388106,-0.02256738413320094,0.012539355041639257,-0.06584390466144822,-0.059145605211841985,0.03656720140028591,0.00199783760330459,-0.006116743449300898,-0.0053493431340172325
SP-1,0.8645130970321981,0.44161343041469814,0.03283031576789685,-0.14361165521710056,-0.12606658417021377,-0.05409118433192019,0.02978113623371726,-0.019552678860798485,-0.0150370393562882,-0.006752901109208028,0.013060684176215405,-0.00320204391394167,-0.029997325114400477,-0.01031421508399544,-0.04496686628224948,-0.05419456204018189,0.03934450841412277,0.003898663583052788,-0.00242801644271646,-0.01805313214189591
SP-2,0.8520943407381745,0.46156899281230396,0.06267423693179427,-0.14317960919712217,-0.1319446198788075,-0.028748663876968592,-0.028533548352434556,0.07026958429444154,0.017755092881285805,0.0029863627347530963,-0.002233125795999643,0.0026716584447770858,-0.02828676213741462,0.0011954034669112328,-0.039179890823918484,-0.03141942457976653,0.006176208022940726,-0.0016395556846362156,0.014872652804912468,-0.012867390234889876
SP-3,0.8858139187402684,0.3828949369267153,-0.06100069819510434,-0.10379472945323841,-0.09955585994196325,-0.052412409101828816,-0.027454792169026264,0.10265327839011115,0.08075833359223974,-0.04144667950789932,-0.035864134426799574,0.04250057382400731,-0.03721869469324873,-0.05117630202257419,0.00898552706685163,0.005088645367942049,-0.003987487593284297,0.011174201548713063,0.011177125858975248,-0.02272333024140128
SP-4,0.8751069192972899,0.3325969267511712,-0.13215422991553544,-0.10204164675045213,-0.11862117369310128,-0.05722728848054756,-0.032820533525723616,0.17542053641322095,0.1241313230605468,-0.05088301224833037,-0.04097367369667012,0.01744283925436412,-0.04160832446005227,-0.0783545193209491,0.05100376157563437,0.024782414772062656,0.008863810584407278,0.025093825470300996,0.03282537334551347,-0.021088096812875597
SP-5,0.8977826007542177,0.23921728017975438,-0.11316167804508365,-0.07795182012490423,-0.09221532158470831,-0.057896404568279464,-0.041428554861880434,0.19049005255738316,0.15051389113690075,-0.04282280451139293,-0.03602868457248667,-0.003150856138255719,-0.029791462402942257,-0.08972112698723096,0.06236606496553729,0.028032875958851598,0.027408276218367934,0.04793310861562272,0.039586968220094276,-0.02951468766136216
SP-6,0.856268293540914,0.21130038557787675,-0.14679135695573048,-0.0488585721010111,-0.06642531800656323,-0.030694879329591963,-0.08133301903166604,0.2549148852783513,0.20705825291340174,-0.03744198120989165,-0.04089042102479494,0.016388339809564684,-0.03778318749304905,-0.10262411306038079,0.12717735896090382,0.04857201456212711,0.0274820661829414,0.06624530079145748,0.0577308268162118,-0.049285119773890634
SP-7,0.8466348184079647,0.17977811213059472,-0.19481107191315938,-0.006116908964712864,-0.06367635385291574,-0.052671227383495375,-0.07524031378642987,0.24571108418831508,0.2168257652077291,-0.03611105852504579,-0.04874295101662305,0.004989069318547745,-0.045541826578801035,-0.104933877146743,0.13055620845959223,0.0299752765099573,0.030895144278982888,0.08038455061843433,0.069467989334519,-0.05505494321460001
VP-0,0.8557552285849503,0.47897578710672517,0.020792558315331146,-0.024451148973998197,-0.04968367677924076,-0.02920261281460973,0.036686799556869244,-0.0573723580684224,-0.06736886684300085,0.03378936919583667,0.008986989232215328,0.009406004753903869,-0.011100862926591694,0.04214093019495201,-0.056677079719721864,-0.028501427833057626,0.012751491890911265,-0.008734679194272761,-0.011793781863321714,-0.011868703320648308
VP-1,0.8832205238333682,0.43065462670738625,-0.02890379461152566,0.04673742963225856,-0.036898952869749355,-0.02556542372257207,0.02890488275174205,-0.07559175002887401,-0.05695229989668908,-0.011345306722174908,-0.013611503516920852,0.006644876071188983,-0.019697610735351256,0.02347949595447324,-0.03150154128859657,-0.009633297157677198,0.0015402286797161833,-0.02682703197654183,-0.025249264408959738,-0.020853025401066975
VP-2,0.866843693526892,0.4370716294116125,-0.0393653813428121,0.15072506821605955,0.02482036386972389,0.015581428747661044,-0.015760447613935406,-0.01613048616012975,-0.016764087823150576,-0.024271120553068674,-0.04590554891416336,0.02036217884175995,-0.009259100263291383,0.05422908745370745,-0.014927390300428483,0.031276264851991566,-0.046356806325805903,-0.03678457194976296,-0.0003980968228890313,-0.018601554870223583
VP-3,0.8535325957785814,0.3371140234602269,-0.13514206642580115,0.2566022649412483,0.07641298524881228,0.0396688670059735,-0.0815804733314484,0.015270632275203552,0.046605236622850287,-0.09320154568132949,-0.09441474590440617,0.0493062099941961,-0.0050506858792509135,0.02169456153679679,0.023323318362770837,0.08097009247725066,-0.06619830726002657,-0.04335934062852926,-0.011438679948186507,-0.02450732366850296
VP-4,0.8118894167183967,0.28060033234629084,-0.1781927643623202,0.33143120829690437,0.1098356574652424,0.06047674011078303,-0.11667739146627748,0.054036647600393076,0.0847688339583742,-0.11069674590463516,-0.11700308182232658,0.04118652937452837,0.012569696478657492,0.013283675111861152,0.04941501730080387,0.10347992580448567,-0.07446060559303398,-0.04893602402009257,-0.001251092123987517,-0.02081857668555132
VP-5,0.7809678050744032,0.2219770517650274,-0.18694020463221828,0.3636969751726841,0.15579483494675894,0.07629415431000011,-0.14940381543047793,0.06784169945130576,0.11587890248360302,-0.11936007489739608,-0.12304526183800593,0.02158911966599334,0.020189620505421946,-0.007151086131304376,0.064021114109267,0.10328857023775062,-0.07235730639993866,-0.03157880693155419,0.0083585668608621,-0.02278818799450812
VP-6,0.6973162057429526,0.2228096268765012,-0.19692068833343593,0.41247492049600426,0.20420576659093054,0.09778669254150543,-0.18136933736989083,0.10521559345819656,0.1523077176344735,-0.12269897202042804,-0.14276712154936652,0.02789859234450508,0.03306218770324797,8.933921513177835e-05,0.0872289940072391,0.11282100629626804,-0.08608593151197809,-0.022795424984941044,0.014321377119496761,-0.028759357492861657
VP-7,0.656521709509102,0.21934354308671566,-0.21271482908171402,0.415394522864923,0.2358674662480092,0.09350844386588364,-0.1877659160100988,0.10828000534952736,0.16657565377142458,-0.13550460353713314,-0.15032404110599656,0.015861195661081604,0.030067547868451467,0.00039470960864873,0.09024246156619624,0.0974914428286767,-0.08849500249029425,-0.016073175183227487,0.014725843664315095,-0.031234233154899083
CrippenLogP,0.6052068776114645,-0.4007811022853913,-0.30797893096110285,0.00917498192480836,-0.07245633525955966,-0.1143135807344886,-0.05099258869234758,0.037305472363100126,-0.12756814873284672,0.13386025426178166,-0.026281067208978767,-0.03025546991665511,-0.0612180249713859,0.20028495536868646,-0.16911797432245124,-0.0286658554290192,0.0596731459235109,-0.04133294073907303,-0.08514607092598159,0.0015136446174265148
CrippenMR,0.871209862670548,0.42059401597588364,0.01704292593885675,-0.07955543595277523,-0.07614748587939392,-0.08618800700033923,0.09699090273930423,-0.06135206320874249,-0.03662744849609705,0.020448783415304473,0.011195829952397469,-0.026086942038338758,0.0037343221284885466,0.025998928615449612,-0.05764382474818672,-0.0555028166726038,0.0370829156543577,-0.013169782906401828,-0.025231467138244913,-0.011196843314607562
ECCEN,0.7251653779730987,0.5458623926838106,0.19817880731233176,-0.12820812333974463,-0.04544244043121339,-0.13254133449969166,0.10458028070432518,-0.08330633639202052,-0.04942355007396914,-0.05133360865366979,-0.03318241613912085,-0.03440893363356055,-0.01063741174623288,-0.03314719317735316,-0.04919950918482596,-0.032332926379721856,0.02288882418143137,-0.05056121992213621,-0.04085191703246887,-0.032235661078961565
nHBd,0.237316335826281,0.5069817514990204,0.7051212646158689,-0.09293084608304582,0.176071004664987,-0.10115278555059934,0.1688069993708345,-0.01727448299146219,0.12836472583049194,-0.10643638361177336,-0.007270716790886161,-0.08134672277025538,0.10056735571780322,-0.030347832686057306,0.02778230605062859,0.011271685129114889,-0.033332588300566734,-0.0661762950599704,-0.07385431071714946,0.03577085447220113
nwHBd,0.08656489666503202,-0.034016551096031335,0.09370847534557088,0.009490134284419664,0.011364471357030056,-0.07276547734665159,-0.25553892192047134,0.08160501674902729,-0.29556314626042685,0.033410174671851305,-0.25242289694880765,0.04924207976393384,0.23475511888529155,0.07743297366001349,0.12866967124033707,-0.03969460643328116,0.354247895139536,0.3438775996790978,0.1528308817144069,-0.03395270658206064
nHBa,0.39253946510515836,0.7000053151568548,0.3773566068327145,-0.2766789185233794,-0.2368061901651403,0.028526822244440718,-0.07500226627988266,-0.05397272754011437,-0.01586550341857726,-0.010104089319163609,-0.023785368210119014,0.08809978567697288,-0.05545600715254135,-0.014997710176191103,0.06607273845859624,0.10931617940488626,-0.05022968824869324,-0.01649862278120355,-0.02921126619945691,-0.0017746205597374038
